5.488135,7.151894
6.027634,5.448832
4.236548,6.458941
4.375872,8.917730
9.636628,3.834415
7.917250,5.288949
5.680446,9.255966
0.710361,0.871293
0.202184,8.326198
7.781568,8.700121
9.786183,7.991586
4.614794,7.805292
1.182744,6.399210
1.433533,9.446689
5.218483,4.146619
2.645556,7.742337
4.561503,5.684339
0.187898,6.176355
6.120957,6.169340
9.437481,6.818203
3.595079,4.370320
6.976312,0.602255
6.667667,6.706379
2.103826,1.289263
3.154284,3.637108
5.701968,4.386015
9.883738,1.020448
2.088768,1.613095
6.531083,2.532916
4.663108,2.444256
1.589696,1.103751
6.563296,1.381830
1.965824,3.687252
8.209932,0.971013
8.379449,0.960984
9.764595,4.686512
9.767611,6.048455
7.392636,0.391878
2.828070,1.201966
2.961402,1.187277
3.179832,4.142630
0.641475,6.924721
5.666015,2.653895
5.232481,0.939405
5.759465,9.292962
3.185690,6.674104
1.317979,7.163272
2.894061,1.831914
5.865129,0.201075
8.289400,0.046955
6.778165,2.700080
7.351940,9.621885
2.487531,5.761573
5.920419,5.722519
2.230816,9.527490
4.471254,8.464087
6.994793,2.974370
8.137978,3.965057
8.811032,5.812729
8.817354,6.925316
7.252543,5.013244
9.560836,6.439902
4.238550,6.063932
0.191932,3.015748
6.601735,2.900776
6.180154,4.287687
1.354741,2.982823
5.699649,5.908728
5.743252,6.532008
6.521033,4.314184
8.965466,3.675619
4.358649,8.919234
8.061940,7.038886
1.002269,9.194826
7.142413,9.988470
1.494483,8.681261
1.624929,6.155596
1.238200,8.480082
8.073190,5.691007
4.071833,0.691670
6.974288,4.535427
7.220556,8.663823
9.755215,8.558033
0.117141,3.599781
7.299906,1.716297
5.210366,0.543380
1.999965,0.185218
7.936977,2.239247
3.453517,9.280813
7.044144,0.318389
1.646942,6.214784
5.772286,2.378928
9.342140,6.139660
5.356328,5.899100
7.301220,3.119450
3.982211,2.098437
1.861930,9.443724
7.395508,4.904588
2.274146,2.543565
0.580292,4.344166
3.117959,6.963435
3.777518,1.796037
0.246787,0.672496
6.793928,4.536968
5.365792,8.966713
9.903389,2.168970
6.630782,2.633224
0.206510,7.583787
3.200172,3.834639
5.883171,8.310485
6.289818,8.726507
2.735420,7.980468
1.856359,9.527917
6.874883,2.155077
9.473706,7.308558
2.539416,2.133120
5.182007,0.256627
2.074701,4.246855
3.741700,4.635754
2.776287,5.867843
8.638556,1.175319
5.173791,1.320681
7.168597,3.960597
5.654213,1.832798
1.448478,4.880563
3.556127,9.404319
7.653253,7.486636
9.037197,0.834224
5.521925,5.844761
9.619364,2.921475
2.408288,1.002939
0.164296,9.295293
6.699165,7.851529
2.817301,5.864102
0.639553,4.856276
9.774951,8.765052
3.381590,9.615702
2.317016,9.493188
9.413777,7.992026
6.304479,8.742880
2.930203,8.489436
6.178767,0.132369
3.472335,1.481409
9.818294,4.783703
4.973914,6.394725
3.685846,1.369003
8.221177,1.898479
5.113190,2.243170
0.978445,8.621915
9.729195,9.608347
9.065555,7.740473
3.331452,0.811014
4.072412,2.322341
1.324876,0.534272
7.255944,0.114275
7.705807,1.469466
0.795221,0.896030
6.720478,2.453672
4.205395,5.573688
8.605512,7.270443
2.703279,1.314828
0.553743,3.015986
2.621181,4.561406
6.832813,6.956254
2.835188,3.799270
1.811510,7.885455
0.568481,6.969972
7.786954,7.774076
2.594226,3.738131
5.875996,2.728219
3.708528,1.970543
4.598559,0.446123
7.997959,0.769564
5.188351,3.068101
5.775429,9.594333
6.455702,0.353624
4.304024,5.100169
5.361775,6.813925
2.775961,1.288606
3.926757,9.564057
1.871309,9.039840
5.438060,4.569114
8.820414,4.586040
7.241676,3.990253
9.040444,6.900250
6.996221,3.277204
7.567786,6.360611
2.400203,1.605388
7.963915,9.591666
4.581388,5.909842
8.577226,4.572235
9.518745,5.757512
8.207671,9.088437
8.155238,1.594145
6.288984,3.984343
0.627130,4.240323
2.586841,8.490383
0.333046,9.589827
3.553688,3.567069
0.163285,1.852323
4.012595,9.292914
0.996149,9.453015
8.694885,4.541624
3.267009,2.327441
6.144647,0.330746
0.156061,4.287957
0.680741,2.519410
2.211609,2.531912
1.310552,0.120362
1.154843,6.184803
9.742562,9.903450
4.090541,1.629544
6.387618,4.903053
9.894098,0.653042
7.832344,2.883985
2.414186,6.625046
2.460632,6.658591
5.173085,4.240890
5.546878,2.870515
7.065747,4.148569
3.605456,8.286569
9.249669,0.460073
2.326270,3.485194
8.149665,9.854914
9.689717,9.049483
2.965563,9.920112
2.494200,1.059062
9.509526,2.334203
6.897683,0.583564
7.307091,8.817202
2.724369,3.790569
3.742962,7.487883
2.378072,1.718531
4.492916,3.044684
8.391891,2.377418
5.023895,9.425836
6.339977,8.672894
9.402097,7.507649
6.995751,9.679656
9.944008,4.518217
0.708698,2.927940
1.523547,4.174864
1.312893,6.041178
3.828081,8.953859
9.677947,5.468849
2.748236,5.922304
8.967612,4.067333
5.520783,2.716528
4.554441,4.017135
2.484135,5.058664
3.103808,3.730349
5.249704,7.505950
3.335075,9.241588
8.623185,0.486903
2.536425,4.461355
1.046279,3.484760
7.400975,6.805145
6.223844,7.105284
2.049237,3.416981
6.762425,8.792348
5.436781,2.826997
0.302353,7.103368
0.078841,3.726791
5.305372,9.221115
0.894945,4.059423
0.243132,3.426110
6.222311,2.790679
2.097499,1.157032
5.771402,6.952700
6.719571,9.488610
0.027032,6.471967
6.003922,5.887396
9.627703,0.168717
6.964824,8.136786
5.098072,3.339649
7.908402,0.972429
4.420356,5.199524
6.939564,0.908857
2.277595,4.103016
6.232947,8.869608
6.188262,1.334615
9.805801,8.717857
5.027208,9.223480
5.413808,9.233061
8.298974,9.682864
9.197828,0.360338
1.747720,3.891347
9.521427,3.000289
1.604676,8.863047
4.463944,9.078756
1.602305,6.611175
4.402638,0.764868
6.964631,2.473988
0.396155,0.599443
0.610785,9.077330
7.398839,8.980624
6.725823,5.289399
3.044464,9.979623
3.621891,4.706489
3.782452,9.795269
1.746584,3.279880
6.803487,0.632076
6.072494,4.776465
2.840000,2.384133
5.145127,3.679276
4.565199,3.374774
9.704937,1.334394
0.968040,3.433917
5.910269,6.591765
3.972567,9.992780
3.518930,7.214067
6.375827,8.130539
9.762257,8.897937
7.645620,6.982485
3.354982,1.476856
0.626360,2.419017
4.322815,5.219963
7.730836,9.587409
1.173205,1.070041
5.896947,7.453981
8.481504,9.358321
9.834262,3.998017
3.803352,1.478087
6.849344,6.567620
8.620626,0.972580
4.977769,5.810819
2.415570,1.690254
8.595808,0.585349
4.706209,1.158340
4.570588,9.799623
4.237064,8.571249
1.173156,2.712521
4.037927,3.998121
6.713835,3.447181
7.137669,6.391869
3.991611,4.317601
6.145277,0.700422
8.224067,6.534212
7.263425,5.369230
1.104771,4.050356
4.053736,3.210430
0.299503,7.372542
1.097845,6.063081
7.032175,6.347863
9.591423,1.032982
8.671672,0.291902
5.349169,4.042436
5.241839,3.650999
1.905669,0.191229
5.181498,8.427769
3.732160,2.228638
0.805320,0.853109
2.213964,1.000141
2.650397,0.661495
0.656049,8.562762
1.621203,5.596824
7.734555,4.564096
1.533689,1.995961
4.329842,5.282341
3.494403,7.814796
7.510216,9.272118
0.289525,8.956913
3.925688,8.783725
6.907848,9.873488
7.592825,3.645446
5.010632,3.763892
3.649118,2.609045
4.959703,6.817399
2.773403,5.243798
1.173803,1.598453
0.468064,9.707314
0.038604,1.785800
6.128668,0.813696
8.818965,7.196202
9.663900,5.076355
3.004037,5.495006
9.308187,5.207614
2.672070,8.773988
3.719187,0.013833
2.476850,3.182335
8.587775,4.585032
4.445873,3.361023
8.806781,9.450268
9.918903,3.767413
9.661474,7.918796
6.756891,2.448895
2.164573,1.660478
9.227566,2.940767
4.530942,4.939578
7.781716,8.442350
1.390727,4.269044
8.428549,8.180333
1.024138,1.563833
3.041987,0.753591
4.246630,1.076177
5.682176,2.465569
5.964331,1.175256
9.758839,9.325612
3.917969,2.421786
2.503982,4.833935
0.399928,6.397051
4.083029,3.774066
8.093650,7.090355
9.543338,3.519362
8.975428,7.699672
3.574247,6.216654
2.885700,8.743999
1.124273,2.124344
1.830333,4.030260
7.452330,5.269074
4.876763,0.005460
4.254017,0.635538
2.082533,9.323939
2.153982,8.583376
8.028934,1.591462
6.057120,1.156619
7.278882,6.374623
8.119386,4.793845
9.148631,0.493489
2.928886,7.150526
4.181092,1.729514
1.072107,8.173391
4.731430,8.822837
7.332891,4.097262
3.735110,5.156383
8.890600,7.372786
0.051530,6.941579
9.195074,7.104558
1.770058,4.835181
1.403160,3.589953
9.371170,9.233053
2.828369,3.396310
6.002129,9.631973
1.478013,2.569166
8.735568,4.918922
8.989611,1.855179
5.326686,3.262696
3.165426,4.468770
4.330774,3.573469
9.149708,7.317442
7.275470,2.899134
5.777094,7.791794
7.955904,3.445305
7.708728,7.358939
1.415065,8.659455
4.413215,4.864104
4.483692,5.678460
6.211692,4.981796
8.667885,6.277348
4.014279,4.166918
8.108386,3.481919
2.114548,0.593832
8.760268,9.185465
1.201202,3.344737
1.753721,1.158985
8.998667,0.568773
9.804857,0.964509
8.634706,5.665061
3.679175,3.423424
7.573641,3.145733
6.573189,5.173261
4.849656,9.011622
5.546451,8.268616
7.255735,0.385572
7.731101,2.168703
9.031496,0.429242
3.330720,0.997329
4.755891,8.200224
2.981874,1.509349
3.302670,8.138801
1.403840,2.273624
0.688520,7.057100
3.952332,3.108400
7.186264,3.359775
7.277713,8.151994
2.176628,9.738187
1.623579,2.908409
1.797953,3.455057
4.800609,5.221759
8.536060,8.894479
2.201039,6.228940
1.114961,4.589699
3.223335,3.165007
4.825842,7.298276
0.691827,8.791733
7.348138,1.764994
9.391609,5.063122
9.998086,1.972595
5.349082,2.902480
3.041736,5.910654
9.217191,8.052639
7.239414,5.591738
9.222985,4.923614
8.738322,8.339816
2.138353,7.712255
0.121712,3.228295
2.295674,5.068630
7.368532,0.976764
5.149222,9.384120
2.286466,6.771411
5.928803,0.100637
4.758262,7.087704
0.439754,8.795215
5.200814,0.306610
2.244136,9.536757
5.823197,1.074726
2.875445,4.567036
0.209501,4.116155
4.894586,2.436779
5.886390,7.532401
2.358342,6.204999
6.396222,9.485403
7.782762,8.483453
4.904199,1.853486
9.958153,1.293558
4.714573,0.680931
9.438509,9.649249
7.193891,3.499928
2.543824,2.653033
1.272940,5.258090
1.418173,3.167307
6.267065,7.275436
0.242727,4.301160
6.521246,8.532460
4.753248,9.692059
2.656325,0.135087
4.837529,2.561138
8.237177,2.327727
3.106292,7.912274
7.151433,5.580512
7.049481,4.186369
0.053100,0.113551
5.112218,0.832910
0.510755,9.655166
8.590026,1.520272
0.006642,9.416678
2.783253,1.858976
6.915081,1.089037
2.646496,9.750947
6.394628,5.206778
3.979186,7.745010
1.409575,9.673378
8.611230,6.176570
0.429062,7.008556
9.132843,5.245771
3.542248,1.202773
7.549011,8.850219
1.002517,7.589846
0.170605,9.670549
6.150580,5.524391
2.959498,9.292917
2.659056,8.281466
9.851087,7.833966
5.189899,0.660743
4.724138,4.382559
2.027960,4.235876
3.577579,1.636843
4.413741,2.628000
5.220624,0.351601
9.062314,8.163643
5.525813,8.518086
9.623951,1.105223
6.308318,9.979940
9.878892,6.033230
1.280209,5.831928
0.020646,1.989113
9.561232,3.304406
6.383901,2.808595
9.478219,7.285587
3.296512,7.917614
1.081655,3.923189
2.212181,6.837264
1.024463,3.970258
2.766497,5.063429
3.498977,7.064106
0.245770,6.339869
2.305713,2.687090
8.002556,9.555684
3.165502,8.268053
1.039908,6.339817
7.510323,1.559779
4.260024,8.927072
1.035785,0.180964
5.905854,4.355315
7.986892,9.234555
2.991536,3.884041
4.862721,5.881515
9.838538,6.973303
3.895485,2.637677
9.446257,1.355484
7.202659,9.253950
6.646656,4.230544
1.989909,3.674753
7.068718,6.495342
9.279762,8.668609
8.161508,9.114509
2.763372,3.695235
3.798939,5.604506
6.682182,2.867167
0.194625,3.992224
3.085280,9.421847
8.882650,8.603107
6.529998,3.442892
5.488493,8.152250
0.986104,8.010749
0.411798,8.164210
8.075638,0.510073
6.271607,5.024531
1.698195,1.483789
7.732591,5.676927
9.829991,9.822478
9.926670,1.186155
9.382561,2.445696
4.582123,7.574066
2.036209,5.663116
1.858167,1.047361
1.165586,3.576390
0.046548,4.248539
6.641971,4.016882
0.857946,0.626889
2.781165,1.693127
9.650950,1.512302
8.054624,5.861079
5.692869,5.120807
9.717631,3.638448
7.879158,5.552941
3.956337,9.554659
5.983160,1.189169
4.175392,7.815817
6.937470,9.163403
2.593774,7.581937
4.598752,5.736097
9.550467,9.792863
8.615910,3.590971
8.877008,6.386092
4.299968,0.357427
7.701281,5.021056
7.861885,7.480228
7.935674,3.006512
8.007986,5.488463
4.733262,6.751259
0.213587,1.023168
2.921774,9.829901
1.397458,3.305963
0.510531,3.312689
3.203263,9.468072
8.451541,3.827642
0.247691,8.310311
6.605362,1.523645
9.960713,1.002334
8.671145,2.942662
4.353535,7.954565
6.775084,9.378644
6.211403,0.978102
8.843604,7.691555
7.118705,0.537335
3.962227,1.674358
8.219039,7.005286
8.830776,9.665751
7.747476,9.942331
